price,Brand,Movement,Case Size,Case Thickness,Case Shape,Case Material,Glass Material,Hands,Indexes,Strap Material,Clasp Type,Gender,Water Resistance (M),Warranty Period,Country of Origin,Display,Power Reserve,Jewels,Interchangeable Strap,Bezel,Limited Edition,Frequency (bph),Case Material Coating,feature_Day-Night Indicator,feature_Month,feature_Tourbillon,feature_Dual Time,feature_Retrograde,feature_Date,feature_Small Seconds,feature_Perpetual Calendar,feature_Triple Time-zone,feature_Jumping Hours,feature_Flying Tourbillon,feature_Power Reserve Indicator,feature_Year,feature_Moon Phase,luminosity_on_Hands,luminosity_on_Hour,luminosity_on_Bezel,luminosity_on_Dial,precious_stone_on_Case,precious_stone_on_Dial,precious_stone_on_Bracelet,precious_stone_on_Crown,precious_stone_on_Clasp,precious_stone_on_Bezel,precious_stone_on_Lugs,precious_stone_on_Buckle
21600,Maserati,Quartz,42.0,11.7,Round,G-S Hybrid,Mineral Crystal,Plongeur,Baton,Leather,Tang,Men,100.0,2.0,China,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18800,Maserati,Quartz,42.0,11.7,Round,Steel,Mineral Crystal,Plongeur,Arabic Numerals,Leather,Tang,Men,100.0,2.0,China,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21600,Maserati,Quartz,42.0,11.7,Round,Steel,Mineral Crystal,Plongeur,Baton,Steel,Others,Men,100.0,2.0,China,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23200,Maserati,Quartz,44.0,10.9,Round,Steel,Mineral Crystal,Dauphine,Baton,Steel,Others,Men,100.0,2.0,China,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
25200,Maserati,Quartz,44.0,10.9,Round,G-S Hybrid,Mineral Crystal,Dauphine,Baton,G-S Hybrid,Others,Men,100.0,2.0,China,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27200,Maserati,Quartz,42.0,12.55,Round,G-S Hybrid,Mineral Crystal,Plongeur,Baton,Leather,Tang,Men,100.0,2.0,China,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27200,Maserati,Quartz,42.0,12.55,Round,Steel,Mineral Crystal,Plongeur,Baton,Steel,Others,Men,100.0,2.0,China,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
285000,Longines,Automatic,34.0,10.9,Round,G-S Hybrid,Sapphire Crystal,Dauphine,Baton,Rubber,Folding,Women,100.0,5.0,Switzerland,Analog,72.0,21.0,0,No Bezel,0,25200.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
399000,Longines,Automatic,30.0,9.7,Round,Steel,Sapphire Crystal,Dauphine,Diamond,Steel,Folding,Women,100.0,5.0,Switzerland,Analog,45.0,22.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
373000,Longines,Automatic,42.0,14.3,Round,Ceramic,Sapphire Crystal,Dauphine,Baton,Steel,Folding,Men,100.0,5.0,Switzerland,Analog,59.0,37.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
364000,Longines,Automatic,43.0,13.3,Cushion,Steel,Sapphire Crystal,Pencil,Arabic Numerals,Leather,Tang,Men,100.0,5.0,Switzerland,Analog,72.0,26.0,0,Bi-directional Rotating Bezel,0,25200.0,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
643000,Longines,Quartz,23.0,7.2,Rectangular,Gold,Sapphire Crystal,Sword,Roman Numerals,Leather,Tang,Women,30.0,2.0,Switzerland,,,0.0,1,No Bezel,0,,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332000,Longines,Automatic,39.0,12.7,Round,Steel,Sapphire Crystal,Arrow,Arabic Numerals,Steel,Folding,Men,300.0,5.0,Switzerland,Analog,72.0,21.0,0,Internal Unidirectional Rotating Bezel,0,25200.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
265000,Longines,Automatic,34.0,9.2,Round,G-S Hybrid,Sapphire Crystal,Leaf,Arabic Numerals,Leather,Folding,Women,30.0,5.0,Switzerland,Analog,72.0,21.0,0,No Bezel,0,25200.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,Longines,Automatic,40.0,9.35,Round,G-S Hybrid,Sapphire Crystal,Leaf,Arabic Numerals,Leather,Folding,Men,30.0,5.0,Switzerland,Analog,72.0,21.0,0,No Bezel,0,25200.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223000,Longines,Automatic,34.0,9.2,Round,Steel,Sapphire Crystal,Leaf,Arabic Numerals,Steel,Folding,Women,30.0,5.0,Switzerland,Analog,72.0,21.0,0,No Bezel,0,25200.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384000,Longines,Automatic,40.0,9.35,Round,G-S Hybrid,Sapphire Crystal,Leaf,Arabic Numerals,G-S Hybrid,Folding,Men,30.0,5.0,Switzerland,Analog,72.0,21.0,0,No Bezel,0,25200.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223000,Longines,Automatic,34.0,9.2,Round,Steel,Sapphire Crystal,Leaf,Arabic Numerals,Leather,Folding,Women,30.0,5.0,Switzerland,Analog,72.0,21.0,0,No Bezel,0,25200.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342000,Longines,Automatic,34.0,9.2,Round,G-S Hybrid,Sapphire Crystal,Leaf,Arabic Numerals,G-S Hybrid,Folding,Women,30.0,5.0,Switzerland,Analog,72.0,21.0,0,No Bezel,0,25200.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448000,Longines,Automatic,42.0,17.0,Round,Ceramic,Sapphire Crystal,Pencil,Arabic Numerals,Steel,Folding,Men,100.0,5.0,Switzerland,Analog,68.0,28.0,1,Bi-directional Rotating Bezel,0,28800.0,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
394000,Longines,Automatic,39.0,13.5,Round,Titanium,Sapphire Crystal,Pencil,Arabic Numerals,Titanium,Folding,Men,100.0,5.0,Switzerland,Analog,72.0,21.0,1,Bi-directional Rotating Bezel,0,25200.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
601000,Longines,Automatic,42.0,17.0,Round,G-S Hybrid,Sapphire Crystal,Pencil,Arabic Numerals,Leather,Folding,Men,100.0,5.0,Switzerland,Analog,68.0,28.0,1,Bi-directional Rotating Bezel,0,28800.0,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
352000,Longines,Automatic,43.0,13.6,Round,Steel,Sapphire Crystal,Baton,Baton,Steel,Folding,Unisex,300.0,2.0,Switzerland,Analog,52.0,25.0,0,Unidirectional Rotating Bezel,0,36000.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
437700,Rado,Automatic,43.0,14.6,Round,G-S Hybrid,Sapphire Crystal,Arrow,Baton,Ceramic,Folding,Men,300.0,5.0,Switzerland,Analog,80.0,25.0,0,Unidirectional Rotating Bezel,0,21600.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
443200,Rado,Automatic,43.0,14.6,Round,Ceramic,Sapphire Crystal,Arrow,Baton,Rubber,Folding,Unisex,300.0,5.0,Switzerland,Analog,80.0,25.0,0,Unidirectional Rotating Bezel,1,21600.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
123800,Rado,Automatic,31.8,9.7,Round,G-S Hybrid,Sapphire Crystal,Leaf,Roman Numerals,Leather,Folding,Women,50.0,5.0,Switzerland,Analog,48.0,24.0,0,No Bezel,0,,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
310200,Rado,Automatic,35.0,10.6,Round,Ceramic,Sapphire Crystal,Leaf,Baton,Leather,Folding,Women,50.0,5.0,Switzerland,Analog,80.0,25.0,1,No Bezel,1,21600.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
147300,Rado,Automatic,35.0,11.9,Oval,Steel,Sapphire Crystal,Baton,Diamond,Steel,Folding,Unisex,30.0,5.0,Switzerland,Analog,80.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
157800,Rado,Automatic,35.0,11.9,Oval,G-S Hybrid,Sapphire Crystal,Baton,Diamond,G-S Hybrid,Folding,Unisex,30.0,5.0,Switzerland,Analog,80.0,25.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
149600,Rado,Automatic,39.0,11.0,Round,Steel,Sapphire Crystal,Baton,Baton,Steel,Folding,Unisex,50.0,5.0,Switzerland,Analog,80.0,25.0,0,No Bezel,0,21600.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155100,Rado,Automatic,39.0,11.0,Round,G-S Hybrid,Sapphire Crystal,Baton,Baton,G-S Hybrid,Folding,Unisex,50.0,5.0,Switzerland,Analog,80.0,25.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155100,Rado,Automatic,39.0,11.0,Round,G-S Hybrid,Sapphire Crystal,Baton,Baton,Leather,Tang,Unisex,50.0,5.0,Switzerland,Analog,80.0,25.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160700,Rado,Automatic,39.0,11.0,Round,G-S Hybrid,Sapphire Crystal,Baton,Baton,G-S Hybrid,Folding,Unisex,50.0,5.0,Switzerland,Analog,80.0,25.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
265900,Rado,Automatic,40.0,9.0,Round,Ceramic,Sapphire Crystal,Pencil,,Ceramic,Butterfly,Unisex,30.0,5.0,Switzerland,Analog,72.0,21.0,0,No Bezel,1,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188400,Rado,Quartz,37.0,5.0,Square,Ceramic,Sapphire Crystal,Baton,Stick,Ceramic,Butterfly,Unisex,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289700,Omega,Quartz,30.0,7.3,Round,Steel,Sapphire Crystal,Leaf,Roman Numerals,Steel,Butterfly,Women,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479000,Omega,Automatic,40.0,9.9,Round,Steel,Sapphire Crystal,Leaf,Roman Numerals,Steel,Butterfly,Men,30.0,5.0,Switzerland,Analog,55.0,35.0,0,No Bezel,0,25200.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450500,Omega,Automatic,41.0,10.8,Round,Steel,Sapphire Crystal,Leaf,Roman Numerals,Steel,Butterfly,Men,30.0,5.0,Switzerland,Analog,55.0,35.0,0,No Bezel,0,25200.0,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172200,Omega,Automatic,45.5,17.4,Round,Ceramic,Sapphire Crystal,Arrow,Arabic Numerals,Rubber,Others,Men,600.0,5.0,Switzerland,Analog,60.0,38.0,0,Unidirectional Rotating Bezel,0,25200.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1203100,Omega,Automatic,45.5,18.1,Round,Steel,Sapphire Crystal,Arrow,Baton,Rubber,Tang,Men,600.0,5.0,Switzerland,Analog,60.0,38.0,0,Unidirectional Rotating Bezel,0,25200.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1036000,Omega,Quartz,28.0,8.5,Round,G-S Hybrid,Sapphire Crystal,Alpha,Diamond,G-S Hybrid,Butterfly,Women,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
448100,Tudor,Automatic,41.0,14.4,Round,Ceramic,Sapphire Crystal,Snowflake,,Leather,Folding,Men,200.0,5.0,Switzerland,Analog,70.0,28.0,0,Unidirectional Rotating Bezel,0,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
462100,Tudor,Automatic,43.0,13.2,Round,Carbon-based,Sapphire Crystal,Snowflake,,Others,Tang,Men,100.0,5.0,Switzerland,Analog,70.0,47.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
401500,Tudor,Automatic,39.0,12.8,Round,Steel,Sapphire Crystal,Snowflake,,Steel,Tudor “T-fit” Clasp,Men,200.0,5.0,Switzerland,Analog,65.0,34.0,0,Bi-directional Rotating Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
224000,Tudor,Automatic,41.0,10.6,Round,Steel,Sapphire Crystal,Pencil,Roman Numerals,Steel,Folding,Men,100.0,5.0,Switzerland,Analog,38.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
420000,Bell & Ross,Automatic,41.0,10.6,Square,Ceramic,Sapphire Crystal,Stick,,Rubber,Tang,Men,100.0,2.0,Switzerland,Analog,54.0,25.0,0,No Bezel,1,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2342000,Panerai,Automatic,40.0,,Cushion,Gold,Sapphire Crystal,Pencil,Arabic Numerals,Leather,Tang,Men,100.0,2.0,Switzerland,Analog,72.0,23.0,1,No Bezel,0,28800.0,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1718100,Panerai,Manual Winding,47.0,,Cushion,Bronze,Sapphire Crystal,Pencil,Arabic Numerals,Leather,Tang,Men,100.0,2.0,Switzerland,Analog,72.0,21.0,0,No Bezel,0,21600.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1528200,Panerai,Automatic,44.0,,Cushion,Others,Sapphire Crystal,,,Rubber,Tang,Men,500.0,2.0,Switzerland,Analog,72.0,23.0,0,Unidirectional Rotating Bezel,0,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
202000,Titoni,Automatic,42.0,12.55,Round,G-S Hybrid,Sapphire Crystal,,,G-S Hybrid,Folding,Men,300.0,2.0,Switzerland,Analog,40.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
202000,Titoni,Automatic,42.0,12.55,Round,G-S Hybrid,Sapphire Crystal,,,Steel,Folding,Men,300.0,2.0,Switzerland,Analog,40.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
360000,Raymond Weil,Automatic,39.5,12.9,Round,Steel,Sapphire Crystal,Alpha,Baton,Leather,Tang,Men,50.0,2.0,Switzerland,Analog,62.0,27.0,0,No Bezel,1,28800.0,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
186700,Tudor,Automatic,41.0,9.3,Round,Steel,Sapphire Crystal,Leaf,Arabic Numerals,Steel,Folding,Men,100.0,5.0,Switzerland,Analog,38.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438800,Tudor,Automatic,42.0,14.3,Round,Titanium,Sapphire Crystal,Snowflake,,Titanium,Folding,Men,500.0,5.0,Switzerland,Analog,70.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
364100,Tudor,Automatic,42.0,12.8,Round,Titanium,Sapphire Crystal,Snowflake,,Others,Hook-and-loop,Men,200.0,5.0,Switzerland,Analog,70.0,25.0,0,Bi-directional Rotating Bezel,0,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
205400,Tudor,Automatic,28.0,9.8,Round,Steel,Sapphire Crystal,Baton,Roman Numerals,Steel,Folding,Women,100.0,5.0,Switzerland,Analog,38.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
219400,Tudor,Automatic,38.0,10.4,Round,Steel,Sapphire Crystal,Baton,Roman Numerals,Steel,Folding,Women,100.0,5.0,Switzerland,Analog,38.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336100,Tudor,Automatic,38.0,10.4,Round,G-S Hybrid,Sapphire Crystal,Baton,Roman Numerals,G-S Hybrid,Folding,Women,100.0,5.0,Switzerland,Analog,38.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
317400,Tudor,Automatic,28.0,9.8,Round,G-S Hybrid,Sapphire Crystal,Baton,Roman Numerals,G-S Hybrid,Folding,Women,100.0,5.0,Switzerland,Analog,38.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
350100,Tudor,Automatic,39.0,12.0,Round,Steel,Sapphire Crystal,Snowflake,,Steel,Folding,Women,100.0,5.0,Switzerland,Analog,70.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
340800,Tudor,Automatic,39.0,14.6,Round,Steel,Sapphire Crystal,Snowflake,,Rubber,Folding,Unisex,200.0,5.0,Switzerland,Analog,70.0,26.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
424800,Tudor,Automatic,39.0,12.0,Round,Steel,Sapphire Crystal,Snowflake,Diamond,Steel,Folding,Women,100.0,5.0,Switzerland,Analog,70.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
392100,Tudor,Automatic,41.0,14.7,Round,G-S Hybrid,Sapphire Crystal,Snowflake,,Leather,Folding,Men,200.0,5.0,Switzerland,Analog,70.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
550800,Tudor,Automatic,36.0,10.5,Round,G-S Hybrid,Sapphire Crystal,Snowflake,Diamond,G-S Hybrid,Folding,Women,100.0,5.0,Switzerland,Analog,70.0,27.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
322100,Tudor,Automatic,37.0,11.2,Round,Steel,Sapphire Crystal,Snowflake,,Rubber,Folding,Women,200.0,5.0,Switzerland,Analog,70.0,27.0,0,Unidirectional Rotating Bezel,0,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2800800,Tudor,Automatic,39.0,12.7,Round,Gold,Sapphire Crystal,Snowflake,,Gold,Folding,Men,200.0,5.0,Switzerland,Analog,70.0,27.0,0,Unidirectional Rotating Bezel,0,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
228800,Tudor,Automatic,30.0,10.7,Round,Steel,Sapphire Crystal,Sword,Roman Numerals,Steel,Folding,Women,100.0,5.0,Switzerland,Analog,38.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294100,Tudor,Automatic,34.0,11.1,Round,Steel,Sapphire Crystal,Sword,Diamond & Roman Numerals,Steel,Folding,Women,100.0,5.0,Switzerland,Analog,38.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
238100,Tudor,Automatic,34.0,11.1,Round,Steel,Sapphire Crystal,Sword,Roman Numerals,Steel,Folding,Men,100.0,5.0,Switzerland,Analog,38.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392100,Tudor,Automatic,41.0,14.7,Round,G-S Hybrid,Sapphire Crystal,Snowflake,,Others,Tang,Men,200.0,5.0,Switzerland,Analog,70.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
434100,Tudor,Automatic,41.0,12.2,Round,Steel,Sapphire Crystal,Snowflake,Diamond,Steel,Folding,Men,100.0,5.0,Switzerland,Analog,70.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
560100,Tudor,Automatic,39.0,6.9,Round,G-S Hybrid,Sapphire Crystal,Snowflake,Diamond,G-S Hybrid,Folding,Men,100.0,5.0,Switzerland,Analog,70.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
574200,Tudor,Automatic,41.0,12.2,Round,G-S Hybrid,Sapphire Crystal,Snowflake,Diamond,G-S Hybrid,Folding,Men,100.0,5.0,Switzerland,Analog,70.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
322100,Tudor,Automatic,39.0,11.9,Round,Steel,Sapphire Crystal,Snowflake,,Leather,Folding,Men,200.0,5.0,Switzerland,Analog,70.0,27.0,0,Unidirectional Rotating Bezel,0,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
392100,Tudor,Automatic,43.0,14.6,Round,Bronze,Sapphire Crystal,Snowflake,,Leather,Tang,Men,200.0,5.0,Switzerland,Analog,70.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
564800,Tudor,Automatic,41.0,14.4,Round,G-S Hybrid,Sapphire Crystal,Snowflake,,Others,Tang,Men,200.0,5.0,Switzerland,Analog,70.0,41.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
406100,Tudor,Automatic,41.0,14.6,Round,G-S Hybrid,Sapphire Crystal,Snowflake,,Leather,Folding,Women,200.0,5.0,Switzerland,Analog,70.0,26.0,0,Bi-directional Rotating Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
261400,Tudor,Automatic,39.0,12.0,Round,Steel,Sapphire Crystal,Arrow,Arabic Numerals,Rubber,Folding,Men,100.0,5.0,Switzerland,Analog,70.0,27.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9700000,Jacob & Co.,Manual Winding,44.0,12.1,Round,Gold,Sapphire Crystal,Leaf,,Leather,Tang,Women,30.0,2.0,Switzerland,Analog,46.0,21.0,1,No Bezel,1,21600.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
4800000,Jacob & Co.,Quartz,38.0,10.75,Round,Gold,Sapphire Crystal,Leaf,Diamond,Leather,Tang,Women,30.0,2.0,Switzerland,,,0.0,0,No Bezel,1,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2700000,Jacob & Co.,Manual Winding,44.0,12.3,Round,Titanium,Sapphire Crystal,,,Rubber,Tang,Men,100.0,2.0,Switzerland,Analog,48.0,21.0,0,No Bezel,1,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
559000,NORQAIN,Automatic,42.0,13.9,Round,Steel,Sapphire Crystal,,Baton,Rubber,Tang,Men,100.0,4.0,Switzerland,Analog,62.0,31.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
584000,NORQAIN,Automatic,42.0,13.9,Round,Steel,Sapphire Crystal,,Baton,Steel,Folding,Men,100.0,4.0,Switzerland,Analog,62.0,31.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
633000,NORQAIN,Automatic,42.0,13.9,Round,Titanium,Sapphire Crystal,,Baton,Rubber,Tang,Men,100.0,4.0,Switzerland,Analog,62.0,31.0,0,No Bezel,1,28800.0,DLC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
245000,Oris,Automatic,39.0,9.1,Round,Ceramic,Sapphire Crystal,Pencil,,Steel,Folding,Unisex,200.0,2.0,Switzerland,Analog,41.0,26.0,1,Unidirectional Rotating Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
