price,Brand,Movement,Case Size,Case Thickness,Case Shape,Case Material,Glass Material,Strap Material,Clasp Type,Gender,Water Resistance (M),Warranty Period,Country of Origin,Power Reserve,Jewels,Interchangeable Strap,Bezel,Limited Edition,Frequency (bph),Case Material Coating,feature_Day-Night Indicator,feature_Month,feature_Tourbillon,feature_Dual Time,feature_Retrograde,feature_Date,feature_Small Seconds,feature_Perpetual Calendar,feature_Triple Time-zone,feature_Jumping Hours,feature_Flying Tourbillon,feature_Power Reserve Indicator,feature_Year,feature_Moon Phase,luminosity_on_Hands,luminosity_on_Hour,luminosity_on_Bezel,luminosity_on_Dial,precious_stone_on_Case,precious_stone_on_Dial,precious_stone_on_Bracelet,precious_stone_on_Crown,precious_stone_on_Clasp,precious_stone_on_Bezel,precious_stone_on_Lugs,precious_stone_on_Buckle
149600,Rado,Quartz,34.0,9.7,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Women,50.0,5.0,Switzerland,72.36951999999998,0.0,0,No Bezel,0,32768.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
456800,Omega,Quartz,26.0,7.5,Round,Steel,Sapphire Crystal,Leather,Tang,Women,30.0,5.0,Switzerland,49.9836,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1169700,Omega,Automatic,34.0,12.0,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Women,150.0,5.0,Switzerland,55.0,35.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2500000,Jacob & Co.,Automatic,44.0,14.0,Round,Titanium,Sapphire Crystal,Rubber,Others,Men,100.0,2.0,Switzerland,48.0,27.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
119100,Rado,Automatic,37.7,10.2,Round,Steel,Sapphire Crystal,Leather,Folding,Men,50.0,5.0,Switzerland,80.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96000,Maurice Lacroix,Quartz,40.0,10.0,Round,Steel,Sapphire Crystal,Leather,Tang,Unisex,50.0,2.0,Switzerland,35.88568000000007,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891200,Omega,Automatic,40.0,9.9,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Men,30.0,5.0,Switzerland,55.0,35.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445600,Omega,Automatic,40.0,9.9,Round,Steel,Sapphire Crystal,Leather,Tang,Men,30.0,5.0,Switzerland,55.0,35.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557000,Omega,Automatic,41.0,10.8,Round,Steel,Sapphire Crystal,Leather,Tang,Men,30.0,5.0,Switzerland,55.0,35.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824400,Omega,Automatic,34.0,10.1,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Men,30.0,5.0,Switzerland,55.0,35.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838000,Omega,Automatic,38.0,12.4,Round,Gold,Sapphire Crystal,Leather,Others,Men,150.0,5.0,Switzerland,55.0,35.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1258800,Omega,Automatic,38.0,12.4,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Men,150.0,5.0,Switzerland,55.0,35.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1069400,Omega,Quartz,28.0,8.5,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Women,30.0,5.0,Switzerland,49.99360000000001,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1258800,Omega,Automatic,38.0,12.3,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Men,150.0,5.0,Switzerland,55.0,35.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
880000,Omega,Automatic,45.5,19.0,Round,Ceramic,Sapphire Crystal,Rubber,Others,Men,600.0,5.0,Switzerland,60.0,54.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
80000,Edox,Quartz,43.0,10.3,Dodecagon,G-S Hybrid,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,35.69904000000008,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
80000,Edox,Quartz,43.0,10.3,Dodecagon,Steel,Sapphire Crystal,Steel,Butterfly,Men,200.0,2.0,Switzerland,33.98384000000012,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
75000,Edox,Quartz,43.0,10.3,Dodecagon,Steel,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,34.210720000000116,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
85000,Edox,Quartz,43.0,10.3,Dodecagon,Steel,Sapphire Crystal,Steel,Butterfly,Men,200.0,2.0,Switzerland,33.98384000000012,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
80000,Edox,Quartz,43.0,10.3,Dodecagon,Steel,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,34.210720000000116,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
126000,Maurice Lacroix,Quartz,35.0,9.0,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Women,100.0,2.0,Switzerland,35.51632000000008,0.0,1,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
111000,Maurice Lacroix,Quartz,40.0,9.0,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Men,100.0,2.0,Switzerland,37.83224000000005,0.0,1,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
136000,Maurice Lacroix,Quartz,42.0,11.0,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Men,100.0,2.0,Switzerland,36.42104000000008,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
185000,Nivada Grenchen,Automatic,37.0,12.1,Octagon,Titanium,Sapphire Crystal,Titanium,Others,Men,100.0,2.0,Switzerland,38.0,25.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
250000,Raymond Weil,Automatic,36.0,10.3,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Women,300.0,2.0,Switzerland,41.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
513000,Longines,Automatic,37.0,8.1,Round,Gold,Sapphire Crystal,Leather,Folding,Men,30.0,5.0,Switzerland,72.0,21.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510000,Louis Erard,Automatic,40.0,10.679073333333363,Tonneau,Titanium,Sapphire Crystal,Nylon,Hook-and-loop,Men,100.0,3.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178000,Titoni,Automatic,42.0,12.5,Round,Ceramic,Sapphire Crystal,Rubber,Folding,Men,300.0,2.0,Switzerland,38.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2700000,Jacob & Co.,Manual Winding,44.0,13.05,Round,Titanium,Sapphire Crystal,Rubber,Tang,Men,50.0,5.0,Switzerland,48.0,21.0,0,No Bezel,1,28800.0,DLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735200,Omega,Quartz,28.0,8.5,Round,Steel,Sapphire Crystal,Steel,Butterfly,Women,30.0,5.0,Switzerland,49.77760000000001,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
935700,Omega,Quartz,25.0,8.1,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Women,30.0,5.0,Switzerland,49.9136,0.0,0,No Bezel,0,36000.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1481600,Omega,Automatic,29.0,12.0,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Women,50.0,5.0,Switzerland,50.0,28.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1102800,Omega,Manual Winding,42.0,13.2,Round,G-S Hybrid,Sapphire Crystal,Leather,Others,Men,50.0,5.0,Switzerland,50.0,26.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
94500,Alpina,Quartz,41.0,11.5,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,35.81280000000007,0.0,0,Bi-directional Rotating Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
46500,Maserati,Quartz,42.0,13.9,Round,G-S Hybrid,Mineral Crystal,Leather,Tang,Men,100.0,2.0,China,47.396239999999956,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37200,Maserati,Quartz,42.0,13.9,Round,Steel,Mineral Crystal,Steel,Others,Men,100.0,2.0,China,45.15783999999997,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28000,Maserati,Quartz,43.0,11.0,Round,Steel,Mineral Crystal,Steel,Folding,Men,100.0,2.0,China,36.246160000000074,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25500,Maserati,Quartz,43.0,11.2,Round,G-S Hybrid,Mineral Crystal,G-S Hybrid,Folding,Men,100.0,2.0,China,36.831040000000066,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
210000,Raymond Weil,Quartz,29.0,6.0,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Tang,Women,50.0,2.0,Switzerland,34.50576000000012,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
799000,Others,Automatic,46.0,17.0,Round,Titanium,Sapphire Crystal,Silicone,Tang,Men,30.0,2.0,Switzerland,42.0,24.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1490000,Hublot,Automatic,32.0,8.295620000000001,Barrel,Steel,Sapphire Crystal,Rubber,Others,Women,100.0,2.0,Switzerland,40.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
145000,Alpina,Automatic,32.5,9.7,Rectangular,Steel,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,38.0,31.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459100,Frederique Constant,Automatic,40.0,12.19,Round,Platinum,Sapphire Crystal,Leather,Folding,Men,50.0,2.0,Switzerland,50.0,32.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1702300,Frederique Constant,Automatic,40.0,12.19,Round,Gold,Sapphire Crystal,Leather,Folding,Men,30.0,2.0,Switzerland,50.0,32.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3370000,Louis Moinet,Automatic,40.7,13.253419999999998,Round,Titanium,Sapphire Crystal,Rubber,Folding,Men,50.0,2.0,Switzerland,48.0,30.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4090000,Hublot,Automatic,44.0,14.688900000000015,Round,Gold,Sapphire Crystal,Rubber,Others,Men,100.0,2.0,Switzerland,72.0,43.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3290000,Hublot,Automatic,44.0,14.688900000000015,Round,Gold,Sapphire Crystal,Rubber,Others,Men,100.0,2.0,Switzerland,42.0,43.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
230300,NORQAIN,Automatic,37.0,11.4,Round,Steel,Sapphire Crystal,Steel,Folding,Women,100.0,2.0,Switzerland,41.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
210700,NORQAIN,Automatic,37.0,11.4,Round,Steel,Sapphire Crystal,Rubber,Tang,Women,100.0,2.0,Switzerland,41.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
390100,NORQAIN,Automatic,37.0,11.4,Round,G-S Hybrid,Sapphire Crystal,Steel,Folding,Women,100.0,2.0,Switzerland,41.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
370500,NORQAIN,Automatic,37.0,11.4,Round,G-S Hybrid,Sapphire Crystal,Rubber,Tang,Women,100.0,2.0,Switzerland,41.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1347900,Omega,Automatic,41.0,10.710446666666732,Round,Gold,Sapphire Crystal,Leather,Tang,Men,30.0,5.0,Switzerland,55.0,0.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9770000,Others,Automatic,41.0,14.0,Cushion,Steel,Sapphire Crystal,Others,Tang,Unisex,30.0,2.0,Switzerland,48.0,40.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
227100,Rado,Automatic,42.0,12.3,Round,Ceramic,Sapphire Crystal,Steel,Others,Men,300.0,5.0,Switzerland,79.904,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1100000,Others,Automatic,41.0,13.85,Round,Steel,Sapphire Crystal,Others,Folding,Men,100.0,2.0,Switzerland,42.0,31.0,0,No Bezel,1,28800.0,DLC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
26320,Zeppelin,Automatic,40.0,12.0,Round,Steel,Others,Leather,Others,Men,50.0,2.0,Germany,52.305679999999995,21.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
476000,Perrelet,Automatic,41.0,13.9,Round,Titanium,Sapphire Crystal,Titanium,Others,Men,100.0,3.0,Switzerland,42.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
18800,Maserati,Quartz,44.0,11.344113333333302,Round,G-S Hybrid,Mineral Crystal,Rubber,Tang,Men,50.0,2.0,China,37.99544000000006,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
136000,Perrelet,Automatic,39.0,9.56,Round,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,3.0,Switzerland,42.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165000,Perrelet,Automatic,39.0,9.56,Round,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,3.0,Switzerland,42.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185000,Perrelet,Automatic,39.0,9.56,Round,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,3.0,Switzerland,42.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679500,Omega,Automatic,38.0,11.5,Round,Steel,Sapphire Crystal,Leather,Tang,Men,60.0,5.0,Switzerland,55.0,0.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
109000,Nivada Grenchen,Automatic,38.0,12.9,Round,Ceramic,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,38.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
109000,Nivada Grenchen,Automatic,39.0,12.077194000000015,Cushion,Steel,Sapphire Crystal,Rubber,Tang,Men,1000.0,2.0,Switzerland,38.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
215000,Nivada Grenchen,Manual Winding,38.0,13.75,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,100.0,2.0,Switzerland,63.0,23.0,0,Bi-directional Rotating Bezel,0,25200.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
215000,Nivada Grenchen,Manual Winding,38.0,13.75,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,100.0,2.0,Switzerland,63.0,23.0,0,Bi-directional Rotating Bezel,0,25200.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
236000,Nivada Grenchen,Manual Winding,38.0,13.75,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,63.0,23.0,0,Bi-directional Rotating Bezel,0,25200.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
5400000,Arnold & Son,Automatic,42.0,12.95,Round,Platinum,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,55.0,32.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600000,Arnold & Son,Manual Winding,41.5,11.3,Round,Platinum,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,90.0,27.0,0,No Bezel,1,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5100000,Arnold & Son,Manual Winding,38.0,10.44,Round,Gold,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,90.0,24.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
3100000,Arnold & Son,Manual Winding,41.5,8.73,Round,Gold,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,90.0,24.0,0,No Bezel,1,21600.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900000,Arnold & Son,Manual Winding,38.0,8.73,Round,Gold,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,90.0,24.0,0,No Bezel,1,21600.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7200000,Arnold & Son,Manual Winding,41.5,8.3,Round,Gold,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,100.0,29.0,0,No Bezel,1,21600.0,No coating,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8400000,Arnold & Son,Manual Winding,41.5,8.3,Round,Platinum,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,100.0,29.0,0,No Bezel,1,21600.0,No coating,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6400000,Arnold & Son,Manual Winding,38.0,10.44,Round,Gold,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,90.0,24.0,0,No Bezel,1,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
6400000,Arnold & Son,Automatic,45.0,17.26,Round,Platinum,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,45.0,29.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
220000,Doxa,Automatic,42.5,11.95,Round,Ceramic,Sapphire Crystal,Steel,Folding,Men,300.0,2.0,Switzerland,38.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
216000,Doxa,Automatic,42.5,11.95,Round,Ceramic,Sapphire Crystal,Rubber,Folding,Men,300.0,2.0,Switzerland,38.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
736000,Doxa,Automatic,42.5,11.95,Round,Titanium,Sapphire Crystal,Rubber,Folding,Men,300.0,2.0,Switzerland,38.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
306000,Doxa,Automatic,42.0,15.85,Round,Ceramic,Sapphire Crystal,Steel,Folding,Men,200.0,2.0,Switzerland,56.0,27.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
296000,Doxa,Automatic,42.0,15.85,Round,Ceramic,Sapphire Crystal,Steel,Folding,Men,200.0,2.0,Switzerland,56.0,27.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
302000,Doxa,Automatic,42.0,15.85,Round,Ceramic,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,56.0,27.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
292000,Doxa,Automatic,42.0,15.85,Round,Ceramic,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,56.0,27.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1730000,Baume & Mercier,Automatic,40.0,11.84,Dodecagon,Steel,Sapphire Crystal,Steel,Others,Men,50.0,2.0,Switzerland,120.0,21.0,0,No Bezel,0,28800.0,No coating,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
285000,Oris,Automatic,38.0,12.6,Round,Bronze,Sapphire Crystal,Bronze,Folding,Unisex,100.0,2.0,Switzerland,41.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
129000,Others,Automatic,46.0,17.0,Round,Steel,Sapphire Crystal,Silicone,Tang,Men,50.0,2.0,China,42.0,24.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
159000,Others,Automatic,46.0,17.0,Round,Steel,Sapphire Crystal,Silicone,Tang,Men,200.0,2.0,China,42.0,24.0,0,Unidirectional Rotating Bezel,1,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
6960000,Ulysse Nardin,Automatic,45.0,13.0,Round,Gold,Sapphire Crystal,Rubber,Others,Men,50.0,2.0,Switzerland,72.0,25.0,0,No Bezel,0,18000.0,No coating,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
417000,NORQAIN,Automatic,44.0,16.0,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,100.0,2.0,Switzerland,62.0,27.0,0,Unidirectional Rotating Bezel,1,28800.0,DLC,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
471000,NORQAIN,Automatic,44.0,16.0,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,62.0,27.0,0,Unidirectional Rotating Bezel,1,28800.0,DLC,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
