price,Brand,Movement,Case Size,Case Thickness,Case Shape,Case Material,Glass Material,Strap Material,Clasp Type,Gender,Water Resistance (M),Warranty Period,Country of Origin,Power Reserve,Jewels,Interchangeable Strap,Bezel,Limited Edition,Frequency (bph),Case Material Coating,luminosity_on_Hands,luminosity_on_Hour,luminosity_on_Bezel,luminosity_on_Dial,precious_stone_on_Case,precious_stone_on_Dial,precious_stone_on_Bracelet,precious_stone_on_Crown,precious_stone_on_Clasp,precious_stone_on_Bezel,precious_stone_on_Lugs,feature_Triple Time-zone,feature_Flying Tourbillon,feature_Month,feature_Perpetual Calendar,feature_Tourbillon,feature_Small Seconds,feature_Day-Night Indicator,feature_Dual Time,feature_Retrograde,feature_Jumping Hours,feature_Moon Phase,feature_Power Reserve Indicator,feature_Date,feature_Year
144000,Rado,Quartz,30.0,7.8,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,50.0,5.0,Switzerland,62.91095999999999,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
320000,Raymond Weil,Automatic,42.0,10.6,Round,Steel,Sapphire Crystal,Leather,Folding,Men,100.0,2.0,Switzerland,41.0,27.0,0,No Bezel,0,28800.0,PVD,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114000,Nivada Grenchen,Automatic,38.0,11.45,Round,Steel,Sapphire Crystal,Steel,Others,Men,100.0,2.0,Switzerland,38.0,25.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109000,Nivada Grenchen,Automatic,39.0,12.797899999999984,Cushion,Ceramic,Sapphire Crystal,Rubber,Tang,Men,1000.0,2.0,Switzerland,38.0,25.0,0,Unidirectional Rotating Bezel,1,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322000,Longines,Automatic,39.0,12.7,Round,Steel,Sapphire Crystal,Steel,Folding,Men,300.0,5.0,Switzerland,72.0,0.0,0,Internal Unidirectional Rotating Bezel,0,25200.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
361000,NORQAIN,Automatic,40.0,12.55,Round,Ceramic,Sapphire Crystal,Steel,Folding,Men,200.0,4.0,Switzerland,70.0,27.0,0,Unidirectional Rotating Bezel,1,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289400,Tudor,Automatic,39.0,12.0,Round,Steel,Sapphire Crystal,Steel,Folding,Women,100.0,5.0,Switzerland,70.0,27.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94500,Frederique Constant,Quartz,30.0,7.857680000000023,Round,Steel,Sapphire Crystal,Leather,Others,Women,30.0,2.0,Switzerland,37.304800000000064,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4080000,Bovet,Manual Winding,42.0,9.05,Round,Gold,Sapphire Crystal,Leather,Tang,Men,30.0,5.0,Switzerland,168.0,35.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
190000,Oris,Automatic,37.0,11.0,Round,Steel,Sapphire Crystal,Leather,Folding,Women,100.0,2.0,Switzerland,38.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20160,Zeppelin,Quartz,40.0,10.154760000000005,Round,Steel,Mineral Crystal,Leather,Others,Men,50.0,2.0,Germany,39.27200000000001,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1750000,Ulysse Nardin,Automatic,39.0,11.25,Round,G-S Hybrid,Sapphire Crystal,Leather,Tang,Women,300.0,2.0,Switzerland,42.0,25.0,0,No Bezel,0,28800.0,DLC,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
70500,Tissot,Automatic,40.0,12.5,Round,Steel,Sapphire Crystal,Others,Tang,Unisex,300.0,2.0,Switzerland,80.0,23.0,1,Unidirectional Rotating Bezel,0,21600.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424800,Tudor,Automatic,39.0,12.0,Round,Steel,Sapphire Crystal,Steel,Folding,Women,100.0,5.0,Switzerland,70.0,25.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186000,Titoni,Automatic,42.0,12.5,Round,Ceramic,Sapphire Crystal,Steel,Folding,Men,300.0,2.0,Switzerland,40.0,26.0,1,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59000,Tissot,Quartz,43.0,12.228503333333329,Round,Steel,Sapphire Crystal,Silicone,Folding,Men,100.0,2.0,Switzerland,73.48551999999997,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
141500,Ernest Borel,Automatic,40.0,10.5,Round,G-S Hybrid,Sapphire Crystal,Leather,Tang,Men,50.0,5.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
443200,Rado,Automatic,43.0,14.6,Round,Ceramic,Sapphire Crystal,Rubber,Folding,Men,300.0,5.0,Switzerland,80.0,25.0,0,Unidirectional Rotating Bezel,1,21600.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600000,Parmigiani,Automatic,42.0,13.7,Tonneau,Steel,Sapphire Crystal,Steel,Tang,Men,100.0,2.0,Switzerland,45.0,56.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
205000,Rado,Automatic,40.0,10.022719999999989,Round,Ceramic,Sapphire Crystal,Ceramic,Others,Men,50.0,5.0,Switzerland,79.152,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
104000,Ernest Borel,Automatic,46.5,9.9,Cushion,G-S Hybrid,Sapphire Crystal,Leather,Butterfly,Men,30.0,5.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,PVD,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
633000,Panerai,Automatic,38.0,11.8,Cushion,Steel,Sapphire Crystal,Leather,Tang,Women,50.0,2.0,Switzerland,72.0,23.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5590000,Ulysse Nardin,Automatic,45.0,13.0,Round,Titanium,Sapphire Crystal,Leather,Folding,Men,50.0,2.0,Switzerland,72.0,25.0,0,No Bezel,0,18000.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
840000,Zenith,Automatic,36.0,10.35,Octagon,Steel,Sapphire Crystal,Steel,Folding,Women,100.0,2.0,Switzerland,50.0,27.0,1,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1347900,Omega,Automatic,41.0,10.429680000000063,Round,Gold,Sapphire Crystal,Leather,Tang,Men,30.0,5.0,Switzerland,55.0,0.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
400000,Bell & Ross,Automatic,41.0,10.6,Square,Ceramic,Sapphire Crystal,Rubber,Tang,Men,100.0,2.0,Switzerland,54.0,25.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
476400,Rado,Automatic,43.0,14.3647400000001,Round,Ceramic,Sapphire Crystal,Titanium,Others,Men,300.0,5.0,Switzerland,80.0,25.0,0,Unidirectional Rotating Bezel,1,21600.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640000,Ulysse Nardin,Automatic,44.0,16.1,Round,Titanium,Sapphire Crystal,Rubber,Tang,Men,300.0,2.0,Switzerland,48.0,25.0,0,Unidirectional Rotating Bezel,1,28800.0,DLC,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
28000,Tissot,Quartz,34.0,8.3,Round,G-S Hybrid,Sapphire Crystal,Leather,Tang,Women,100.0,2.0,Switzerland,59.80079999999996,0.0,1,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
768700,Omega,Manual Winding,39.7,13.4,Round,Steel,Sapphire Crystal,Steel,Others,Men,50.0,5.0,Switzerland,50.0,26.0,0,No Bezel,0,21600.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
323100,Omega,Quartz,28.0,7.624740000000002,Round,Steel,Sapphire Crystal,Steel,Others,Women,150.0,5.0,Switzerland,48.1728,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5190000,Parmigiani,Automatic,42.0,11.2,Round,Gold,Sapphire Crystal,Rubber,Others,Men,100.0,2.0,Switzerland,65.0,42.0,0,No Bezel,0,36000.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
271000,Baume & Mercier,Automatic,42.1,8.8,Round,Steel,Sapphire Crystal,Others,Tang,Men,30.0,2.0,Switzerland,48.656,0.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410000,Grand Seiko,Manual Winding,37.3,11.7,Round,Steel,Sapphire Crystal,Leather,Tang,Men,30.0,5.0,Japan,72.0,24.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525300,TAG Heuer,Automatic,44.0,15.27,Round,Ceramic,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,42.0,25.0,0,No Bezel,0,28800.0,No coating,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
330000,Bell & Ross,Automatic,41.0,11.5,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,100.0,2.0,Switzerland,54.0,25.0,0,Bi-directional Rotating Bezel,1,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4090000,Hublot,Automatic,44.0,14.685876666666696,Round,Gold,Sapphire Crystal,Rubber,Others,Men,100.0,2.0,Switzerland,72.0,43.0,0,No Bezel,0,21600.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
157000,Longines,Quartz,24.0,6.2257399999999805,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,30.0,2.0,Switzerland,44.32287999999999,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75500,Tissot,Automatic,43.0,13.243740000000006,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,300.0,2.0,Switzerland,80.0,23.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
237000,Frederique Constant,Automatic,34.0,10.120326000000027,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,50.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319000,Louis Erard,Automatic,44.0,15.0,Round,Ceramic,Sapphire Crystal,Leather,Folding,Men,50.0,3.0,Switzerland,48.0,25.0,0,No Bezel,1,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
163000,MeisterSinger,Manual Winding,35.0,9.644199999999998,Round,Steel,Sapphire Crystal,Leather,Folding,Women,30.0,2.0,Switzerland,42.0,19.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227000,Nomos Glashutte,Manual Winding,29.5,6.5,Square,Steel,Sapphire Crystal,Others,Tang,Unisex,30.0,2.0,Germany,43.0,17.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
217000,MeisterSinger,Automatic,38.0,10.5,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Switzerland,42.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
417000,NORQAIN,Automatic,40.0,14.9,Round,Steel,Sapphire Crystal,Steel,Folding,Unisex,100.0,2.0,Switzerland,62.0,27.0,0,No Bezel,1,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
590000,Grand Seiko,Automatic,44.2,14.4,Round,Steel,Sapphire Crystal,Leather,Folding,Men,200.0,5.0,Japan,55.0,37.0,0,Bi-directional Rotating Bezel,0,36000.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
189500,Frederique Constant,Automatic,39.0,10.34,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
175000,Nomos Glashutte,Manual Winding,38.5,8.5,Round,Steel,Sapphire Crystal,Leather,Tang,Unisex,100.0,2.0,Germany,43.0,17.0,0,No Bezel,0,21600.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
216000,Maurice Lacroix,Automatic,35.0,10.0,Round,Steel,Sapphire Crystal,Steel,Folding,Women,200.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250000,Maurice Lacroix,Automatic,35.0,10.0,Round,Steel,Sapphire Crystal,Steel,Folding,Women,200.0,2.0,Switzerland,38.0,26.0,1,No Bezel,1,28800.0,No coating,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
540000,Bell & Ross,Automatic,41.0,11.0,Square,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,42.0,25.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
230000,Oris,Automatic,39.5,12.276320000000014,Round,Ceramic,Sapphire Crystal,Steel,Folding,Men,300.0,2.0,Switzerland,41.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
497600,Breitling,Automatic,42.0,14.3,Round,Steel,Sapphire Crystal,Steel,Folding,Men,200.0,5.0,Switzerland,70.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
127400,Rado,Quartz,38.0,8.7,Round,Steel,Sapphire Crystal,Steel,Others,Unisex,50.0,5.0,Switzerland,74.54663999999998,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
757500,Omega,Manual Winding,42.0,13.2,Round,Steel,Sapphire Crystal,Leather,Folding,Men,50.0,5.0,Switzerland,50.0,26.0,0,No Bezel,0,21600.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32850,Luminox,Quartz,45.0,13.520600000000002,Round,Steel,Mineral Crystal,Silicone,Others,Men,200.0,2.0,Switzerland,42.50575999999998,0.0,0,Unidirectional Rotating Bezel,0,21600.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
697500,Breitling,SuperQuartz™,32.0,8.0,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Women,50.0,2.0,Switzerland,40.65368000000001,0.0,0,No Bezel,0,28800.0,No coating,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,Bell & Ross,Automatic,42.0,12.6,Square,Steel,Sapphire Crystal,Leather,Tang,Men,100.0,2.0,Switzerland,42.0,37.0,0,No Bezel,0,28800.0,No coating,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
240000,Junghans,Automatic,40.0,14.4,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Germany,48.0,25.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100500,Ernest Borel,Automatic,46.5,9.9,Cushion,Steel,Sapphire Crystal,Rubber,Butterfly,Men,30.0,5.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2300000,Jacob & Co.,Manual Winding,44.0,13.05,Round,Titanium,Sapphire Crystal,Rubber,Tang,Men,100.0,2.0,Switzerland,48.0,21.0,0,No Bezel,0,28800.0,No coating,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2780000,Others,Automatic,41.5,13.698596666666637,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,3.0,Switzerland,65.0,42.0,0,No Bezel,0,36000.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
635000,Omega,Automatic,42.0,13.8,Round,Ceramic,Sapphire Crystal,Steel,Folding,Men,300.0,5.0,Switzerland,55.0,35.0,0,Unidirectional Rotating Bezel,0,25200.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92000,Nivada Grenchen,Automatic,38.0,12.0,Round,Steel,Sapphire Crystal,Leather,Tang,Men,100.0,2.0,Switzerland,38.0,25.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827700,Breitling,Automatic,42.0,13.6,Round,Steel,Sapphire Crystal,Steel,Butterfly,Men,100.0,5.0,Switzerland,70.0,41.0,0,No Bezel,0,28800.0,No coating,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
163000,Longines,Quartz,29.0,5.843939999999992,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,30.0,2.0,Switzerland,44.19687999999999,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5400000,Arnold & Son,Manual Winding,42.5,12.082115666666656,Round,Platinum,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,90.0,27.0,0,No Bezel,1,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
249300,Rado,Automatic,40.0,9.984059999999989,Round,Ceramic,Sapphire Crystal,Ceramic,Others,Unisex,50.0,5.0,Switzerland,80.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294000,Corum,Automatic,45.0,13.915650000000033,Round,Titanium,Sapphire Crystal,Rubber,Others,Men,300.0,2.0,Switzerland,42.0,21.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131000,Titoni,Automatic,27.0,6.328579999999981,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Women,50.0,2.0,Switzerland,45.936800000000005,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2140000,Others,Manual Winding,42.5,15.3,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Switzerland,168.0,31.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
324000,Tutima Glashütte,Automatic,41.0,13.0,Round,Steel,Sapphire Crystal,Others,Folding,Men,200.0,2.0,Germany,48.0,25.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
646100,Omega,Automatic,34.0,12.0,Round,Steel,Sapphire Crystal,Steel,Butterfly,Women,150.0,5.0,Switzerland,55.0,35.0,0,No Bezel,0,25200.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134000,Longines,Automatic,39.0,11.9,Round,Steel,Sapphire Crystal,Steel,Folding,Men,300.0,5.0,Switzerland,72.0,21.0,0,Unidirectional Rotating Bezel,0,25200.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39500,Tissot,Quartz,39.0,9.091230000000023,Round,Steel,Sapphire Crystal,Steel,Others,Men,100.0,2.0,Switzerland,62.53959999999995,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1236500,Omega,Automatic,42.0,13.484899000000038,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Men,300.0,5.0,Switzerland,55.0,35.0,0,Unidirectional Rotating Bezel,0,25200.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2663000,BVLGARI,Automatic,40.0,6.9,Octagon,Carbon-based,Sapphire Crystal,Others,Folding,Men,100.0,5.0,Switzerland,60.0,31.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37000,Tissot,Quartz,40.0,10.238479999999981,Tonneau,Steel,Sapphire Crystal,Steel,Others,Men,100.0,2.0,Switzerland,63.71623999999995,0.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
242500,Junghans,Automatic,40.7,13.9,Round,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,2.0,Germany,48.0,25.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
121900,Rado,Quartz,28.0,6.752019999999953,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,30.0,5.0,Switzerland,62.66895999999999,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
225000,Oris,Automatic,44.0,13.009019999999985,Round,Steel,Sapphire Crystal,Leather,Folding,Men,100.0,2.0,Switzerland,38.0,26.0,1,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
189500,Frederique Constant,Automatic,40.0,8.3,Round,Steel,Sapphire Crystal,Leather,Others,Men,30.0,2.0,Switzerland,42.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880000,Omega,Automatic,45.5,19.0,Round,Ceramic,Sapphire Crystal,Rubber,Others,Men,600.0,5.0,Switzerland,60.0,54.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
346000,Louis Erard,Automatic,42.0,14.0,Round,Steel,Sapphire Crystal,Leather,Folding,Men,50.0,3.0,Switzerland,48.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
197000,Longines,Automatic,39.0,12.2,Round,Ceramic,Sapphire Crystal,Rubber,Folding,Women,300.0,5.0,Switzerland,72.0,0.0,0,Unidirectional Rotating Bezel,0,25200.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
151000,Longines,Quartz,30.5,9.3,Round,Steel,Sapphire Crystal,Steel,Folding,Women,30.0,2.0,Switzerland,46.773520000000005,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
761000,IWC,Automatic,41.0,13.0,Round,Steel,Sapphire Crystal,Leather,Folding,Unisex,30.0,2.0,Switzerland,46.0,27.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9700000,Jacob & Co.,Manual Winding,44.0,12.1,Round,Gold,Sapphire Crystal,Leather,Tang,Women,30.0,2.0,Switzerland,46.0,21.0,1,No Bezel,1,21600.0,No coating,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437100,Breitling,SuperQuartz™,43.0,12.9,Round,Titanium,Sapphire Crystal,Titanium,Folding,Men,100.0,2.0,Switzerland,54.100479999999955,0.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1809864,Carl F. Bucherer,Automatic,40.6,11.2,Round,Gold,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,55.0,33.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
128600,Rado,Quartz,34.0,8.69579,Round,Steel,Sapphire Crystal,Steel,Others,Women,50.0,5.0,Switzerland,70.88511999999999,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
877200,Panerai,Automatic,44.0,15.407057499999974,Cushion,Steel,Sapphire Crystal,Steel,Butterfly,Men,300.0,2.0,Switzerland,72.0,31.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
